ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP5_pop_WPOP20_C5,RP5_pop_WPOP20_C4,RP5_pop_WPOP20_C3,RP5_pop_WPOP20_C2,RP5_pop_WPOP20_C1,RP5_pop_WPOP20_C0,RP5_pop_WPOP20_C5_EAE,RP5_pop_WPOP20_C4_EAE,RP5_pop_WPOP20_C3_EAE,RP5_pop_WPOP20_C2_EAE,RP5_pop_WPOP20_C1_EAE,RP5_pop_WPOP20_C0_EAE,RP10_pop_WPOP20_C5,RP10_pop_WPOP20_C4,RP10_pop_WPOP20_C3,RP10_pop_WPOP20_C2,RP10_pop_WPOP20_C1,RP10_pop_WPOP20_C0,RP10_pop_WPOP20_C5_EAE,RP10_pop_WPOP20_C4_EAE,RP10_pop_WPOP20_C3_EAE,RP10_pop_WPOP20_C2_EAE,RP10_pop_WPOP20_C1_EAE,RP10_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C5,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C5_EAE,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP50_pop_WPOP20_C5,RP50_pop_WPOP20_C4,RP50_pop_WPOP20_C3,RP50_pop_WPOP20_C2,RP50_pop_WPOP20_C1,RP50_pop_WPOP20_C0,RP50_pop_WPOP20_C5_EAE,RP50_pop_WPOP20_C4_EAE,RP50_pop_WPOP20_C3_EAE,RP50_pop_WPOP20_C2_EAE,RP50_pop_WPOP20_C1_EAE,RP50_pop_WPOP20_C0_EAE,RP75_pop_WPOP20_C5,RP75_pop_WPOP20_C4,RP75_pop_WPOP20_C3,RP75_pop_WPOP20_C2,RP75_pop_WPOP20_C1,RP75_pop_WPOP20_C0,RP75_pop_WPOP20_C5_EAE,RP75_pop_WPOP20_C4_EAE,RP75_pop_WPOP20_C3_EAE,RP75_pop_WPOP20_C2_EAE,RP75_pop_WPOP20_C1_EAE,RP75_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C5,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C5_EAE,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,RP200_pop_WPOP20_C5,RP200_pop_WPOP20_C4,RP200_pop_WPOP20_C3,RP200_pop_WPOP20_C2,RP200_pop_WPOP20_C1,RP200_pop_WPOP20_C0,RP200_pop_WPOP20_C5_EAE,RP200_pop_WPOP20_C4_EAE,RP200_pop_WPOP20_C3_EAE,RP200_pop_WPOP20_C2_EAE,RP200_pop_WPOP20_C1_EAE,RP200_pop_WPOP20_C0_EAE,RP250_pop_WPOP20_C5,RP250_pop_WPOP20_C4,RP250_pop_WPOP20_C3,RP250_pop_WPOP20_C2,RP250_pop_WPOP20_C1,RP250_pop_WPOP20_C0,RP250_pop_WPOP20_C5_EAE,RP250_pop_WPOP20_C4_EAE,RP250_pop_WPOP20_C3_EAE,RP250_pop_WPOP20_C2_EAE,RP250_pop_WPOP20_C1_EAE,RP250_pop_WPOP20_C0_EAE,RP500_pop_WPOP20_C5,RP500_pop_WPOP20_C4,RP500_pop_WPOP20_C3,RP500_pop_WPOP20_C2,RP500_pop_WPOP20_C1,RP500_pop_WPOP20_C0,RP500_pop_WPOP20_C5_EAE,RP500_pop_WPOP20_C4_EAE,RP500_pop_WPOP20_C3_EAE,RP500_pop_WPOP20_C2_EAE,RP500_pop_WPOP20_C1_EAE,RP500_pop_WPOP20_C0_EAE,RP1000_pop_WPOP20_C5,RP1000_pop_WPOP20_C4,RP1000_pop_WPOP20_C3,RP1000_pop_WPOP20_C2,RP1000_pop_WPOP20_C1,RP1000_pop_WPOP20_C0,RP1000_pop_WPOP20_C5_EAE,RP1000_pop_WPOP20_C4_EAE,RP1000_pop_WPOP20_C3_EAE,RP1000_pop_WPOP20_C2_EAE,RP1000_pop_WPOP20_C1_EAE,RP1000_pop_WPOP20_C0_EAE,pop_WPOP20_C5_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C5_EAE%,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
141201,1412,14,KHM,Ampil Krau,Sithor Kandal,Prey Veng,Cambodia,5899.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.116,689.071,1506.08,1506.08,0.0,0.0,1.167,4.594,10.041,10.041,0.0,47.055,402.55,2002.832,2843.015,2843.015,0.0,0.157,1.342,6.676,9.477,9.477,0.0,120.397,1962.571,3093.937,4121.25,4121.25,0.0,0.602,9.813,15.47,20.606,20.606,0.0,142.57,2308.637,3492.2,4408.773,4408.773,0.0,0.143,2.309,3.492,4.409,4.409,0.0,266.859,2887.937,4025.257,4874.345,4874.345,0.0,0.534,5.776,8.051,9.749,9.749,0.0,1080.185,3569.89,4841.372,5024.959,5024.959,0.0,1.08,3.57,4.841,5.025,5.025,0.0,2.515,23.977,43.124,59.306,59.306,0.0,0.043,0.406,0.731,1.005,1.005
20405,204,2,KHM,Ampil Pram Daeum,Bavel,Battambang,Cambodia,41635.859,0.0,0.0,615.988,4022.483,16674.151,16674.151,0.0,0.0,123.198,804.497,3334.83,3334.83,0.0,0.0,1893.942,6654.973,31653.525,31653.525,0.0,0.0,189.394,665.497,3165.353,3165.353,0.0,0.0,3792.072,7592.64,34974.045,34974.045,0.0,0.0,189.604,379.632,1748.702,1748.702,0.0,304.757,4617.569,14664.332,36635.371,36635.371,0.0,9.143,138.527,439.93,1099.061,1099.061,0.0,304.757,5153.103,18828.232,36711.005,36711.005,0.0,2.032,34.354,125.522,244.74,244.74,0.0,615.988,5516.315,21481.874,36711.005,36711.005,0.0,2.053,18.388,71.606,122.37,122.37,0.0,615.988,5990.621,25669.6,37496.12,37496.12,0.0,3.08,29.953,128.348,187.481,187.481,0.0,615.988,6635.01,27173.527,37949.787,37949.787,0.0,0.616,6.635,27.174,37.95,37.95,0.0,615.988,7471.184,30045.375,37949.787,37949.787,0.0,1.232,14.942,60.091,75.9,75.9,0.0,615.988,9108.741,32446.943,39035.115,39035.115,0.0,0.616,9.109,32.447,39.035,39.035,0.0,18.772,754.103,2734.743,10055.421,10055.421,0.0,0.045,1.811,6.568,24.151,24.151
250301,2503,25,KHM,Ampil Ta Pok,Ou Reang Ov,Tboung Khmum,Cambodia,10383.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977,31.389,31.389,0.0,0.0,0.0,0.087,0.209,0.209,0.0,0.0,12.977,152.783,469.237,469.237,0.0,0.0,0.043,0.509,1.564,1.564,0.0,12.977,152.783,498.0,546.051,546.051,0.0,0.065,0.764,2.49,2.73,2.73,0.0,12.977,283.27,498.0,557.643,557.643,0.0,0.013,0.283,0.498,0.558,0.558,0.0,12.977,514.746,546.051,575.057,575.057,0.0,0.026,1.029,1.092,1.15,1.15,0.0,44.427,546.051,588.211,600.657,600.657,0.0,0.044,0.546,0.588,0.601,0.601,0.0,0.148,2.666,5.264,6.812,6.812,0.0,0.001,0.026,0.051,0.066,0.066
40501,405,4,KHM,Ampil Tuek,Kampong Tralach,Kampong Chhnang,Cambodia,10519.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.349,1178.541,2236.975,2236.975,0.0,0.0,17.53,35.356,67.109,67.109,0.0,890.356,2750.142,4116.32,5430.32,5430.32,0.0,5.936,18.334,27.442,36.202,36.202,0.0,1533.519,4143.972,5956.477,6480.003,6480.003,0.0,5.112,13.813,19.855,21.6,21.6,1155.159,5602.528,7446.429,8640.881,8897.952,8897.952,5.776,28.013,37.232,43.204,44.49,44.49,1365.766,5896.977,8581.429,8897.952,9309.698,9309.698,1.366,5.897,8.581,8.898,9.31,9.31,3861.433,8360.732,9309.698,9724.238,9724.238,9724.238,7.723,16.721,18.619,19.448,19.448,19.448,6212.841,9209.266,9724.238,10053.832,10053.832,10053.832,6.213,9.209,9.724,10.054,10.054,10.054,21.077,70.888,123.835,164.258,208.213,208.213,0.2,0.674,1.177,1.562,1.979,1.979
80101,801,8,KHM,Ampov Prey,Kandal Stueng,Kandal,Cambodia,8708.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.835,122.835,0.0,0.0,0.0,0.0,12.284,12.284,0.0,0.0,0.0,0.0,284.393,284.393,0.0,0.0,0.0,0.0,14.22,14.22,0.0,0.0,0.0,122.835,284.393,284.393,0.0,0.0,0.0,3.685,8.532,8.532,0.0,0.0,0.0,239.671,284.393,284.393,0.0,0.0,0.0,1.598,1.896,1.896,0.0,0.0,0.0,239.671,284.393,284.393,0.0,0.0,0.0,0.799,0.948,0.948,0.0,0.0,122.835,284.393,472.424,472.424,0.0,0.0,0.614,1.422,2.362,2.362,0.0,0.0,239.671,373.658,657.031,657.031,0.0,0.0,0.24,0.374,0.657,0.657,0.0,0.0,373.658,528.362,1780.871,1780.871,0.0,0.0,0.747,1.057,3.562,3.562,0.0,0.0,422.631,1671.596,3699.07,3699.07,0.0,0.0,0.423,1.672,3.699,3.699,0.0,0.0,2.024,10.606,48.159,48.159,0.0,0.0,0.023,0.122,0.553,0.553
20702,207,2,KHM,Andaeuk Haeb,Rotonak Mondol,Battambang,Cambodia,5932.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70804,708,7,KHM,Andoung Khmer,Kampot,Kampot,Cambodia,9987.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.245,156.064,219.16,219.16,0.0,0.0,1.162,7.803,10.958,10.958,0.0,128.365,1107.973,2582.748,3330.48,3330.48,0.0,3.851,33.239,77.482,99.914,99.914,0.0,725.528,3276.708,4218.626,4964.467,4964.467,0.0,4.837,21.845,28.124,33.096,33.096,52.134,2400.321,4428.432,5198.8,5525.138,5525.138,0.174,8.001,14.761,17.329,18.417,18.417,581.807,4964.467,5899.511,6224.912,6412.402,6412.402,2.909,24.822,29.498,31.125,32.062,32.062,1666.467,5393.71,6158.929,6412.402,6589.105,6589.105,1.666,5.394,6.159,6.412,6.589,6.589,4056.223,6199.01,6666.64,6844.354,6974.741,6974.741,8.112,12.398,13.333,13.689,13.949,13.949,5346.922,6617.859,6974.741,7142.336,7275.894,7275.894,5.347,6.618,6.975,7.142,7.276,7.276,18.209,65.921,126.972,189.107,222.262,222.262,0.182,0.66,1.271,1.893,2.225,2.225
60912,609,6,KHM,Andoung Pou,Taing Kouk,Kampong Thom,Cambodia,5158.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200402,2004,20,KHM,Andoung Pou,Romeas Haek,Svay Rieng,Cambodia,4228.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.355,22.837,32.725,41.803,41.803,0.0,0.041,0.685,0.982,1.254,1.254,0.0,4.715,31.351,41.803,50.982,50.982,0.0,0.031,0.209,0.279,0.34,0.34,0.0,17.329,34.075,44.21,59.222,59.222,0.0,0.058,0.114,0.147,0.197,0.197,0.0,29.96,45.65,60.449,91.911,91.911,0.0,0.15,0.228,0.302,0.46,0.46,0.0,32.725,51.636,71.032,100.98,100.98,0.0,0.033,0.052,0.071,0.101,0.101,3.369,42.843,76.599,101.546,122.354,122.354,0.007,0.086,0.153,0.203,0.245,0.245,7.83,54.933,101.546,118.202,155.214,155.214,0.008,0.055,0.102,0.118,0.155,0.155,0.015,0.453,1.542,2.102,2.752,2.752,0.0,0.011,0.036,0.05,0.065,0.065
40601,406,4,KHM,Andoung Snay,Rolea B'ier,Kampong Chhnang,Cambodia,8207.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.291,114.291,0.0,0.0,0.0,0.0,0.229,0.229,0.0,0.0,114.291,328.71,439.779,439.779,0.0,0.0,0.114,0.329,0.44,0.44,0.0,0.0,0.114,0.329,0.668,0.668,0.0,0.0,0.001,0.004,0.008,0.008
180201,1802,18,KHM,Andoung Thma,Prey Nob,Preah Sihanouk,Cambodia,5671.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200403,2004,20,KHM,Andoung Trabaek,Romeas Haek,Svay Rieng,Cambodia,6016.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.501,599.501,0.0,0.0,0.0,0.0,59.95,59.95,0.0,0.0,0.0,599.501,599.501,599.501,0.0,0.0,0.0,29.975,29.975,29.975,0.0,0.0,0.0,599.501,599.501,599.501,0.0,0.0,0.0,17.985,17.985,17.985,0.0,0.0,599.501,599.501,599.501,599.501,0.0,0.0,3.997,3.997,3.997,3.997,0.0,0.0,599.501,599.501,599.501,599.501,0.0,0.0,1.998,1.998,1.998,1.998,0.0,0.0,599.501,599.501,599.501,599.501,0.0,0.0,2.998,2.998,2.998,2.998,0.0,0.0,599.501,599.501,599.501,599.501,0.0,0.0,0.6,0.6,0.6,0.6,0.0,599.501,599.501,1060.34,1060.34,1060.34,0.0,1.199,1.199,2.121,2.121,2.121,0.0,599.501,1666.709,1666.709,1666.709,1666.709,0.0,0.6,1.667,1.667,1.667,1.667,0.0,1.799,12.458,61.34,121.29,121.29,0.0,0.03,0.207,1.019,2.016,2.016
90101,901,9,KHM,Andoung Tuek,Botum Sakor,Koh Kong,Cambodia,4527.088,0.0,0.0,0.0,64.408,346.911,346.911,0.0,0.0,0.0,12.882,69.382,69.382,0.0,0.0,119.67,346.911,568.511,568.511,0.0,0.0,11.967,34.691,56.851,56.851,0.0,0.0,309.16,530.791,595.285,595.285,0.0,0.0,15.458,26.54,29.764,29.764,0.0,0.0,455.19,595.285,757.272,757.272,0.0,0.0,13.656,17.859,22.718,22.718,0.0,94.089,455.19,757.272,757.272,757.272,0.0,0.627,3.035,5.048,5.048,5.048,0.0,94.089,530.791,757.272,757.272,757.272,0.0,0.314,1.769,2.524,2.524,2.524,0.0,119.67,568.511,757.272,757.272,757.272,0.0,0.598,2.843,3.786,3.786,3.786,0.0,119.67,568.511,757.272,757.272,757.272,0.0,0.12,0.569,0.757,0.757,0.757,0.0,201.948,757.272,757.272,757.272,757.272,0.0,0.404,1.515,1.515,1.515,1.515,0.0,344.534,757.272,757.272,859.864,859.864,0.0,0.345,0.757,0.757,0.86,0.86,0.0,2.407,51.568,106.359,193.207,193.207,0.0,0.053,1.139,2.349,4.268,4.268
70609,706,7,KHM,Ang Sophy,Kampong Trach,Kampot,Cambodia,3817.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.022,412.022,0.0,0.0,0.0,0.0,2.06,2.06,0.0,0.0,0.0,0.0,412.022,412.022,0.0,0.0,0.0,0.0,0.412,0.412,0.0,0.0,0.0,412.022,412.022,412.022,0.0,0.0,0.0,0.824,0.824,0.824,0.0,0.0,0.0,412.022,605.39,605.39,0.0,0.0,0.0,0.412,0.605,0.605,0.0,0.0,0.0,1.236,3.902,3.902,0.0,0.0,0.0,0.032,0.102,0.102
211006,2110,21,KHM,Angk Kaev,Treang,Takeo,Cambodia,3726.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.464,635.464,0.0,0.0,0.0,0.0,63.546,63.546,0.0,0.0,0.0,0.0,926.332,926.332,0.0,0.0,0.0,0.0,46.317,46.317,0.0,0.0,0.0,373.738,1330.928,1330.928,0.0,0.0,0.0,11.212,39.928,39.928,0.0,0.0,0.0,492.928,1374.379,1374.379,0.0,0.0,0.0,3.286,9.163,9.163,0.0,0.0,0.0,635.464,1744.848,1744.848,0.0,0.0,0.0,2.118,5.816,5.816,0.0,0.0,0.0,715.776,2679.932,2679.932,0.0,0.0,0.0,3.579,13.4,13.4,0.0,0.0,0.0,715.776,2714.976,2714.976,0.0,0.0,0.0,0.716,2.715,2.715,0.0,0.0,0.0,1073.909,2714.976,2714.976,0.0,0.0,0.0,2.148,5.43,5.43,0.0,0.0,225.311,1330.928,2860.442,2860.442,0.0,0.0,0.225,1.331,2.86,2.86,0.0,0.0,0.225,24.39,189.175,189.175,0.0,0.0,0.006,0.655,5.076,5.076
211002,2110,21,KHM,Angk Khnor,Treang,Takeo,Cambodia,3753.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70101,701,7,KHM,Angk Phnum Touch,Angkor Chey,Kampot,Cambodia,3326.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50301,503,5,KHM,Angk Popel,Kong Pisei,Kampong Speu,Cambodia,6374.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.178,17.178,0.0,0.0,0.0,0.0,1.718,1.718,0.0,0.0,0.0,0.0,26.593,26.593,0.0,0.0,0.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,71.933,71.933,0.0,0.0,0.0,0.0,2.158,2.158,0.0,0.0,0.0,0.0,91.432,91.432,0.0,0.0,0.0,0.0,0.61,0.61,0.0,0.0,0.0,0.0,118.419,118.419,0.0,0.0,0.0,0.0,0.395,0.395,0.0,0.0,0.0,0.0,164.372,164.372,0.0,0.0,0.0,0.0,0.822,0.822,0.0,0.0,0.0,0.0,180.833,180.833,0.0,0.0,0.0,0.0,0.181,0.181,0.0,0.0,0.0,0.0,197.91,197.91,0.0,0.0,0.0,0.0,0.396,0.396,0.0,0.0,0.0,0.0,240.666,240.666,0.0,0.0,0.0,0.0,0.241,0.241,0.0,0.0,0.0,0.0,7.849,7.849,0.0,0.0,0.0,0.0,0.123,0.123
210401,2104,21,KHM,Angk Prasat,Kiri Vong,Takeo,Cambodia,5972.312,0.0,0.0,107.148,196.903,348.784,348.784,0.0,0.0,21.43,39.381,69.757,69.757,0.0,0.0,161.01,348.784,463.222,463.222,0.0,0.0,16.101,34.878,46.322,46.322,0.0,0.0,196.903,463.222,621.433,621.433,0.0,0.0,9.845,23.161,31.072,31.072,0.0,0.0,233.159,498.712,1140.36,1140.36,0.0,0.0,6.995,14.961,34.211,34.211,0.0,0.0,348.784,621.433,1591.785,1591.785,0.0,0.0,2.325,4.143,10.612,10.612,0.0,0.0,348.784,621.433,1707.845,1707.845,0.0,0.0,1.163,2.071,5.693,5.693,0.0,0.0,463.222,1109.669,1777.06,1777.06,0.0,0.0,2.316,5.548,8.885,8.885,0.0,107.148,463.222,1258.822,1777.06,1777.06,0.0,0.107,0.463,1.259,1.777,1.777,0.0,107.148,463.222,1492.235,1777.06,1777.06,0.0,0.214,0.926,2.984,3.554,3.554,0.0,161.01,1130.726,1684.205,1899.992,1899.992,0.0,0.161,1.131,1.684,1.9,1.9,0.0,0.482,62.695,130.072,213.783,213.783,0.0,0.008,1.05,2.178,3.58,3.58
