ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_builtup_WSF19,RP5_builtup_WSF19_C5,RP5_builtup_WSF19_C4,RP5_builtup_WSF19_C3,RP5_builtup_WSF19_C2,RP5_builtup_WSF19_C1,RP5_builtup_WSF19_C0,RP5_builtup_WSF19_C5_EAE,RP5_builtup_WSF19_C4_EAE,RP5_builtup_WSF19_C3_EAE,RP5_builtup_WSF19_C2_EAE,RP5_builtup_WSF19_C1_EAE,RP5_builtup_WSF19_C0_EAE,RP10_builtup_WSF19_C5,RP10_builtup_WSF19_C4,RP10_builtup_WSF19_C3,RP10_builtup_WSF19_C2,RP10_builtup_WSF19_C1,RP10_builtup_WSF19_C0,RP10_builtup_WSF19_C5_EAE,RP10_builtup_WSF19_C4_EAE,RP10_builtup_WSF19_C3_EAE,RP10_builtup_WSF19_C2_EAE,RP10_builtup_WSF19_C1_EAE,RP10_builtup_WSF19_C0_EAE,RP20_builtup_WSF19_C5,RP20_builtup_WSF19_C4,RP20_builtup_WSF19_C3,RP20_builtup_WSF19_C2,RP20_builtup_WSF19_C1,RP20_builtup_WSF19_C0,RP20_builtup_WSF19_C5_EAE,RP20_builtup_WSF19_C4_EAE,RP20_builtup_WSF19_C3_EAE,RP20_builtup_WSF19_C2_EAE,RP20_builtup_WSF19_C1_EAE,RP20_builtup_WSF19_C0_EAE,RP50_builtup_WSF19_C5,RP50_builtup_WSF19_C4,RP50_builtup_WSF19_C3,RP50_builtup_WSF19_C2,RP50_builtup_WSF19_C1,RP50_builtup_WSF19_C0,RP50_builtup_WSF19_C5_EAE,RP50_builtup_WSF19_C4_EAE,RP50_builtup_WSF19_C3_EAE,RP50_builtup_WSF19_C2_EAE,RP50_builtup_WSF19_C1_EAE,RP50_builtup_WSF19_C0_EAE,RP75_builtup_WSF19_C5,RP75_builtup_WSF19_C4,RP75_builtup_WSF19_C3,RP75_builtup_WSF19_C2,RP75_builtup_WSF19_C1,RP75_builtup_WSF19_C0,RP75_builtup_WSF19_C5_EAE,RP75_builtup_WSF19_C4_EAE,RP75_builtup_WSF19_C3_EAE,RP75_builtup_WSF19_C2_EAE,RP75_builtup_WSF19_C1_EAE,RP75_builtup_WSF19_C0_EAE,RP100_builtup_WSF19_C5,RP100_builtup_WSF19_C4,RP100_builtup_WSF19_C3,RP100_builtup_WSF19_C2,RP100_builtup_WSF19_C1,RP100_builtup_WSF19_C0,RP100_builtup_WSF19_C5_EAE,RP100_builtup_WSF19_C4_EAE,RP100_builtup_WSF19_C3_EAE,RP100_builtup_WSF19_C2_EAE,RP100_builtup_WSF19_C1_EAE,RP100_builtup_WSF19_C0_EAE,RP200_builtup_WSF19_C5,RP200_builtup_WSF19_C4,RP200_builtup_WSF19_C3,RP200_builtup_WSF19_C2,RP200_builtup_WSF19_C1,RP200_builtup_WSF19_C0,RP200_builtup_WSF19_C5_EAE,RP200_builtup_WSF19_C4_EAE,RP200_builtup_WSF19_C3_EAE,RP200_builtup_WSF19_C2_EAE,RP200_builtup_WSF19_C1_EAE,RP200_builtup_WSF19_C0_EAE,RP250_builtup_WSF19_C5,RP250_builtup_WSF19_C4,RP250_builtup_WSF19_C3,RP250_builtup_WSF19_C2,RP250_builtup_WSF19_C1,RP250_builtup_WSF19_C0,RP250_builtup_WSF19_C5_EAE,RP250_builtup_WSF19_C4_EAE,RP250_builtup_WSF19_C3_EAE,RP250_builtup_WSF19_C2_EAE,RP250_builtup_WSF19_C1_EAE,RP250_builtup_WSF19_C0_EAE,RP500_builtup_WSF19_C5,RP500_builtup_WSF19_C4,RP500_builtup_WSF19_C3,RP500_builtup_WSF19_C2,RP500_builtup_WSF19_C1,RP500_builtup_WSF19_C0,RP500_builtup_WSF19_C5_EAE,RP500_builtup_WSF19_C4_EAE,RP500_builtup_WSF19_C3_EAE,RP500_builtup_WSF19_C2_EAE,RP500_builtup_WSF19_C1_EAE,RP500_builtup_WSF19_C0_EAE,RP1000_builtup_WSF19_C5,RP1000_builtup_WSF19_C4,RP1000_builtup_WSF19_C3,RP1000_builtup_WSF19_C2,RP1000_builtup_WSF19_C1,RP1000_builtup_WSF19_C0,RP1000_builtup_WSF19_C5_EAE,RP1000_builtup_WSF19_C4_EAE,RP1000_builtup_WSF19_C3_EAE,RP1000_builtup_WSF19_C2_EAE,RP1000_builtup_WSF19_C1_EAE,RP1000_builtup_WSF19_C0_EAE,builtup_WSF19_C5_EAE,builtup_WSF19_C4_EAE,builtup_WSF19_C3_EAE,builtup_WSF19_C2_EAE,builtup_WSF19_C1_EAE,builtup_WSF19_C0_EAE,builtup_WSF19_C5_EAE%,builtup_WSF19_C4_EAE%,builtup_WSF19_C3_EAE%,builtup_WSF19_C2_EAE%,builtup_WSF19_C1_EAE%,builtup_WSF19_C0_EAE%
141201,1412,14,KHM,Ampil Krau,Sithor Kandal,Prey Veng,Cambodia,45.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,5.318,9.674,9.674,0.0,0.0,0.021,0.035,0.064,0.064,0.0,1.195,4.596,10.265,18.555,18.555,0.0,0.004,0.015,0.034,0.062,0.062,0.0,2.332,10.022,18.924,26.811,26.811,0.0,0.012,0.05,0.095,0.134,0.134,0.0,2.717,11.725,21.349,28.27,28.27,0.0,0.003,0.012,0.021,0.028,0.028,0.0,4.235,17.487,26.131,30.241,30.241,0.0,0.008,0.035,0.052,0.06,0.06,0.0,6.472,22.681,29.41,32.67,32.67,0.0,0.006,0.023,0.029,0.033,0.033,0.0,0.033,0.156,0.267,0.382,0.382,0.0,0.073,0.341,0.585,0.836,0.836
20405,204,2,KHM,Ampil Pram Daeum,Bavel,Battambang,Cambodia,119.689,0.0,0.152,2.443,7.393,20.692,20.692,0.0,0.03,0.489,1.479,4.138,4.138,0.0,0.284,4.607,12.121,42.457,42.457,0.0,0.028,0.461,1.212,4.246,4.246,0.0,0.528,7.356,18.116,54.384,54.384,0.0,0.026,0.368,0.906,2.719,2.719,0.0,1.228,9.818,25.112,60.319,60.319,0.0,0.037,0.295,0.753,1.81,1.81,0.0,1.394,11.196,30.135,63.033,63.033,0.0,0.009,0.075,0.201,0.42,0.42,0.0,2.065,12.367,32.936,64.427,64.427,0.0,0.007,0.041,0.11,0.215,0.215,0.137,2.483,14.533,38.893,68.801,68.801,0.001,0.012,0.073,0.194,0.344,0.344,0.137,2.483,16.274,41.453,69.72,69.72,0.0,0.002,0.016,0.041,0.07,0.07,0.152,2.943,18.652,46.683,75.093,75.093,0.0,0.006,0.037,0.093,0.15,0.15,0.284,4.255,21.325,50.937,83.444,83.444,0.0,0.004,0.021,0.051,0.083,0.083,0.001,0.163,1.875,5.041,14.195,14.195,0.001,0.136,1.567,4.212,11.86,11.86
250301,2503,25,KHM,Ampil Ta Pok,Ou Reang Ov,Tboung Khmum,Cambodia,110.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.152,0.152,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.023,0.153,0.284,0.284,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.109,0.226,0.319,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.284,0.319,0.319,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.226,0.452,0.866,0.866,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.002,0.004,0.004,0.0,0.0,0.001,0.002,0.003,0.003
40501,405,4,KHM,Ampil Tuek,Kampong Tralach,Kampong Chhnang,Cambodia,49.984,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876,6.373,9.641,14.304,14.304,0.0,0.026,0.191,0.289,0.429,0.429,0.0,7.186,14.999,19.631,23.633,23.633,0.0,0.048,0.1,0.131,0.158,0.158,0.668,10.49,19.803,25.084,30.482,30.482,0.002,0.035,0.066,0.084,0.102,0.102,5.681,23.704,33.494,37.473,40.169,40.169,0.028,0.119,0.167,0.187,0.201,0.201,8.535,27.484,35.929,39.681,41.226,41.226,0.009,0.027,0.036,0.04,0.041,0.041,18.853,36.507,42.157,43.898,44.88,44.88,0.038,0.073,0.084,0.088,0.09,0.09,30.126,41.375,44.829,45.372,45.67,45.67,0.03,0.041,0.045,0.045,0.046,0.046,0.107,0.37,0.69,0.864,1.067,1.067,0.214,0.739,1.38,1.728,2.136,2.136
80101,801,8,KHM,Ampov Prey,Kandal Stueng,Kandal,Cambodia,76.422,0.0,0.0,0.0,0.0,1.19,1.19,0.0,0.0,0.0,0.0,0.238,0.238,0.0,0.0,0.0,0.078,3.649,3.649,0.0,0.0,0.0,0.008,0.365,0.365,0.0,0.0,0.0,1.349,4.574,4.574,0.0,0.0,0.0,0.067,0.229,0.229,0.0,0.0,0.012,3.506,4.879,4.879,0.0,0.0,0.0,0.105,0.146,0.146,0.0,0.012,0.012,4.522,4.924,4.924,0.0,0.0,0.0,0.03,0.033,0.033,0.0,0.012,0.089,4.522,4.955,4.955,0.0,0.0,0.0,0.015,0.017,0.017,0.0,0.012,3.506,4.924,7.19,7.19,0.0,0.0,0.018,0.025,0.036,0.036,0.0,0.012,4.58,5.013,7.591,7.591,0.0,0.0,0.005,0.005,0.008,0.008,0.012,0.07,4.938,7.112,15.325,15.325,0.0,0.0,0.01,0.014,0.031,0.031,0.012,1.26,5.567,15.397,30.971,30.971,0.0,0.001,0.006,0.015,0.031,0.031,0.0,0.002,0.038,0.285,1.132,1.132,0.0,0.002,0.05,0.373,1.482,1.482
20702,207,2,KHM,Andaeuk Haeb,Rotonak Mondol,Battambang,Cambodia,18.811,0.0,0.0,0.093,0.093,0.105,0.105,0.0,0.0,0.019,0.019,0.021,0.021,0.0,0.093,0.105,0.118,0.14,0.14,0.0,0.009,0.01,0.012,0.014,0.014,0.023,0.105,0.118,0.254,0.348,0.348,0.001,0.005,0.006,0.013,0.017,0.017,0.093,0.231,0.299,0.408,0.585,0.585,0.003,0.007,0.009,0.012,0.018,0.018,0.105,0.231,0.314,0.503,0.637,0.637,0.001,0.002,0.002,0.003,0.004,0.004,0.105,0.314,0.421,0.57,0.637,0.637,0.0,0.001,0.001,0.002,0.002,0.002,0.201,0.373,0.579,0.637,0.648,0.648,0.001,0.002,0.003,0.003,0.003,0.003,0.201,0.429,0.579,0.637,0.66,0.66,0.0,0.0,0.001,0.001,0.001,0.001,0.314,0.555,0.649,0.76,0.771,0.771,0.001,0.001,0.001,0.002,0.002,0.002,0.371,0.636,0.76,1.066,1.356,1.356,0.0,0.001,0.001,0.001,0.001,0.001,0.007,0.028,0.053,0.067,0.083,0.083,0.038,0.149,0.282,0.356,0.442,0.442
70804,708,7,KHM,Andoung Khmer,Kampot,Kampot,Cambodia,132.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.72,0.72,0.0,0.0,0.0,0.0,0.036,0.036,0.0,0.028,8.262,40.297,52.406,52.406,0.0,0.001,0.248,1.209,1.572,1.572,0.0,3.709,51.626,65.074,71.255,71.255,0.0,0.025,0.344,0.434,0.475,0.475,0.013,35.938,66.769,73.181,76.453,76.453,0.0,0.12,0.223,0.244,0.255,0.255,2.497,71.272,80.629,84.501,88.071,88.071,0.012,0.356,0.403,0.423,0.44,0.44,18.743,74.764,83.621,88.071,89.653,89.653,0.019,0.075,0.084,0.088,0.09,0.09,62.442,83.801,90.955,93.504,95.1,95.1,0.125,0.168,0.182,0.187,0.19,0.19,74.431,89.653,95.044,97.054,98.111,98.111,0.074,0.09,0.095,0.097,0.098,0.098,0.231,0.834,1.578,2.682,3.156,3.156,0.174,0.63,1.193,2.026,2.385,2.385
60912,609,6,KHM,Andoung Pou,Taing Kouk,Kampong Thom,Cambodia,51.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200402,2004,20,KHM,Andoung Pou,Romeas Haek,Svay Rieng,Cambodia,30.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.003,0.003
40601,406,4,KHM,Andoung Snay,Rolea B'ier,Kampong Chhnang,Cambodia,86.763,0.0,0.0,0.0,0.0,0.971,0.971,0.0,0.0,0.0,0.0,0.194,0.194,0.0,0.0,0.0,0.0,1.751,1.751,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.0,0.185,2.202,2.202,0.0,0.0,0.0,0.009,0.11,0.11,0.0,0.0,0.058,0.726,2.441,2.441,0.0,0.0,0.002,0.022,0.073,0.073,0.0,0.0,0.109,1.233,2.483,2.483,0.0,0.0,0.001,0.008,0.017,0.017,0.0,0.093,0.109,1.252,2.54,2.54,0.0,0.0,0.0,0.004,0.008,0.008,0.0,0.109,0.221,1.937,2.552,2.552,0.0,0.001,0.001,0.01,0.013,0.013,0.058,0.128,0.232,1.937,2.552,2.552,0.0,0.0,0.0,0.002,0.003,0.003,0.109,0.139,0.281,2.054,2.575,2.575,0.0,0.0,0.001,0.004,0.005,0.005,0.139,0.139,0.396,2.1,2.575,2.575,0.0,0.0,0.0,0.002,0.003,0.003,0.0,0.001,0.005,0.061,0.601,0.601,0.0,0.002,0.006,0.071,0.692,0.692
180201,1802,18,KHM,Andoung Thma,Prey Nob,Preah Sihanouk,Cambodia,46.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200403,2004,20,KHM,Andoung Trabaek,Romeas Haek,Svay Rieng,Cambodia,34.849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.033,0.033,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.001,0.01,0.063,0.063,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,0.001,0.044,0.136,0.136,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.001,0.057,0.136,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.063,0.969,0.969,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.033,0.136,1.131,1.131,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.554,1.913,3.048,4.223,4.223,0.0,0.001,0.004,0.006,0.008,0.008,0.0,1.724,3.499,6.877,8.914,8.914,0.0,0.002,0.003,0.007,0.009,0.009,0.0,0.003,0.007,0.014,0.028,0.028,0.0,0.008,0.021,0.041,0.081,0.081
90101,901,9,KHM,Andoung Tuek,Botum Sakor,Koh Kong,Cambodia,33.757,0.0,0.0,0.0,0.0,0.046,0.046,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,0.046,0.058,0.058,0.058,0.0,0.0,0.005,0.006,0.006,0.006,0.0,0.0,0.046,0.058,0.128,0.128,0.0,0.0,0.002,0.003,0.006,0.006,0.0,0.0,0.058,0.128,0.151,0.151,0.0,0.0,0.002,0.004,0.005,0.005,0.0,0.046,0.058,0.151,0.151,0.151,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.046,0.07,0.151,0.151,0.151,0.0,0.0,0.0,0.001,0.001,0.001,0.0,0.046,0.128,0.151,0.181,0.181,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.046,0.128,0.151,0.181,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.151,0.163,0.338,0.338,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.058,0.163,0.21,0.566,0.566,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.011,0.016,0.03,0.03,0.0,0.003,0.031,0.046,0.088,0.088
70609,706,7,KHM,Ang Sophy,Kampong Trach,Kampot,Cambodia,35.175,0.0,0.0,0.0,0.0,0.877,0.877,0.0,0.0,0.0,0.0,0.175,0.175,0.0,0.0,0.104,0.381,1.615,1.615,0.0,0.0,0.01,0.038,0.162,0.162,0.0,0.0,0.459,1.056,1.925,1.925,0.0,0.0,0.023,0.053,0.096,0.096,0.0,0.196,1.145,1.717,2.422,2.422,0.0,0.006,0.034,0.051,0.073,0.073,0.0,0.196,1.415,1.751,2.675,2.675,0.0,0.001,0.009,0.012,0.018,0.018,0.0,0.196,1.473,2.018,3.175,3.175,0.0,0.001,0.005,0.007,0.011,0.011,0.0,0.314,1.728,3.007,4.55,4.55,0.0,0.002,0.009,0.015,0.023,0.023,0.0,0.399,1.728,3.147,4.582,4.582,0.0,0.0,0.002,0.003,0.005,0.005,0.0,0.865,2.437,4.498,5.149,5.149,0.0,0.002,0.005,0.009,0.01,0.01,0.146,1.1,3.133,4.594,5.363,5.363,0.0,0.001,0.003,0.005,0.005,0.005,0.0,0.013,0.1,0.193,0.577,0.577,0.0,0.036,0.286,0.547,1.641,1.641
211006,2110,21,KHM,Angk Kaev,Treang,Takeo,Cambodia,19.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.464,1.464,0.0,0.0,0.0,0.0,0.073,0.073,0.0,0.0,0.0,0.07,2.828,2.828,0.0,0.0,0.0,0.002,0.085,0.085,0.0,0.0,0.07,0.089,3.474,3.474,0.0,0.0,0.0,0.001,0.023,0.023,0.0,0.0,0.07,0.419,3.897,3.897,0.0,0.0,0.0,0.001,0.013,0.013,0.0,0.0,0.07,0.864,4.515,4.515,0.0,0.0,0.0,0.004,0.023,0.023,0.0,0.0,0.07,1.006,4.656,4.656,0.0,0.0,0.0,0.001,0.005,0.005,0.0,0.0,0.07,2.162,5.78,5.78,0.0,0.0,0.0,0.004,0.012,0.012,0.0,0.0,0.089,2.924,7.229,7.229,0.0,0.0,0.0,0.003,0.007,0.007,0.0,0.0,0.001,0.017,0.24,0.24,0.0,0.0,0.007,0.087,1.256,1.256
211002,2110,21,KHM,Angk Khnor,Treang,Takeo,Cambodia,35.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70101,701,7,KHM,Angk Phnum Touch,Angkor Chey,Kampot,Cambodia,21.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50301,503,5,KHM,Angk Popel,Kong Pisei,Kampong Speu,Cambodia,108.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974,0.974,0.0,0.0,0.0,0.0,0.097,0.097,0.0,0.0,0.0,0.0,1.342,1.342,0.0,0.0,0.0,0.0,0.067,0.067,0.0,0.0,0.0,0.0,3.471,3.471,0.0,0.0,0.0,0.0,0.104,0.104,0.0,0.0,0.0,0.0,4.558,4.558,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,5.137,5.137,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.0,0.0,0.0,6.03,6.03,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,6.059,6.059,0.0,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.014,6.073,6.073,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.0,0.0,0.014,6.686,6.686,0.0,0.0,0.0,0.0,0.007,0.007,0.0,0.0,0.0,0.0,0.371,0.371,0.0,0.0,0.0,0.0,0.342,0.342
210401,2104,21,KHM,Angk Prasat,Kiri Vong,Takeo,Cambodia,53.291,0.0,0.0,0.046,0.093,0.093,0.093,0.0,0.0,0.009,0.019,0.019,0.019,0.0,0.0,0.081,0.093,0.093,0.093,0.0,0.0,0.008,0.009,0.009,0.009,0.0,0.012,0.081,0.093,0.103,0.103,0.0,0.001,0.004,0.005,0.005,0.005,0.0,0.035,0.093,0.103,0.218,0.218,0.0,0.001,0.003,0.003,0.007,0.007,0.0,0.046,0.093,0.103,0.218,0.218,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.046,0.093,0.103,1.34,1.34,0.0,0.0,0.0,0.0,0.004,0.004,0.0,0.046,0.093,0.218,1.709,1.709,0.0,0.0,0.0,0.001,0.009,0.009,0.0,0.046,0.093,0.218,1.98,1.98,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.081,0.093,1.34,2.709,2.709,0.0,0.0,0.0,0.003,0.005,0.005,0.0,0.081,1.44,2.437,3.09,3.09,0.0,0.0,0.001,0.002,0.003,0.003,0.0,0.003,0.027,0.043,0.065,0.065,0.0,0.005,0.051,0.081,0.121,0.121
200404,2004,20,KHM,Angk Prasrae,Romeas Haek,Svay Rieng,Cambodia,43.442,0.0,0.0,0.0,0.0,0.065,0.065,0.0,0.0,0.0,0.0,0.013,0.013,0.0,0.0,0.0,0.0,0.186,0.186,0.0,0.0,0.0,0.0,0.019,0.019,0.0,0.0,0.0,0.065,0.198,0.198,0.0,0.0,0.0,0.003,0.01,0.01,0.0,0.0,0.0,0.081,0.32,0.32,0.0,0.0,0.0,0.002,0.01,0.01,0.0,0.0,0.0,0.081,0.32,0.32,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.0,0.081,0.329,0.329,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.195,0.448,0.448,0.0,0.0,0.0,0.001,0.002,0.002,0.0,0.0,0.0,0.195,0.601,0.601,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.054,0.23,0.63,0.63,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.075,0.367,0.738,0.738,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.009,0.059,0.059,0.0,0.0,0.0,0.02,0.136,0.136
