ADM3_CODE,ADM2_CODE,ADM1_CODE,ADM0_CODE,ADM3_NAME,ADM2_NAME,ADM1_NAME,ADM0_NAME,ADM3_pop_WPOP20,RP10_pop_WPOP20_C6,RP10_pop_WPOP20_C5,RP10_pop_WPOP20_C4,RP10_pop_WPOP20_C3,RP10_pop_WPOP20_C2,RP10_pop_WPOP20_C1,RP10_pop_WPOP20_C0,RP10_pop_WPOP20_C6_EAE,RP10_pop_WPOP20_C5_EAE,RP10_pop_WPOP20_C4_EAE,RP10_pop_WPOP20_C3_EAE,RP10_pop_WPOP20_C2_EAE,RP10_pop_WPOP20_C1_EAE,RP10_pop_WPOP20_C0_EAE,RP20_pop_WPOP20_C6,RP20_pop_WPOP20_C5,RP20_pop_WPOP20_C4,RP20_pop_WPOP20_C3,RP20_pop_WPOP20_C2,RP20_pop_WPOP20_C1,RP20_pop_WPOP20_C0,RP20_pop_WPOP20_C6_EAE,RP20_pop_WPOP20_C5_EAE,RP20_pop_WPOP20_C4_EAE,RP20_pop_WPOP20_C3_EAE,RP20_pop_WPOP20_C2_EAE,RP20_pop_WPOP20_C1_EAE,RP20_pop_WPOP20_C0_EAE,RP50_pop_WPOP20_C6,RP50_pop_WPOP20_C5,RP50_pop_WPOP20_C4,RP50_pop_WPOP20_C3,RP50_pop_WPOP20_C2,RP50_pop_WPOP20_C1,RP50_pop_WPOP20_C0,RP50_pop_WPOP20_C6_EAE,RP50_pop_WPOP20_C5_EAE,RP50_pop_WPOP20_C4_EAE,RP50_pop_WPOP20_C3_EAE,RP50_pop_WPOP20_C2_EAE,RP50_pop_WPOP20_C1_EAE,RP50_pop_WPOP20_C0_EAE,RP100_pop_WPOP20_C6,RP100_pop_WPOP20_C5,RP100_pop_WPOP20_C4,RP100_pop_WPOP20_C3,RP100_pop_WPOP20_C2,RP100_pop_WPOP20_C1,RP100_pop_WPOP20_C0,RP100_pop_WPOP20_C6_EAE,RP100_pop_WPOP20_C5_EAE,RP100_pop_WPOP20_C4_EAE,RP100_pop_WPOP20_C3_EAE,RP100_pop_WPOP20_C2_EAE,RP100_pop_WPOP20_C1_EAE,RP100_pop_WPOP20_C0_EAE,RP200_pop_WPOP20_C6,RP200_pop_WPOP20_C5,RP200_pop_WPOP20_C4,RP200_pop_WPOP20_C3,RP200_pop_WPOP20_C2,RP200_pop_WPOP20_C1,RP200_pop_WPOP20_C0,RP200_pop_WPOP20_C6_EAE,RP200_pop_WPOP20_C5_EAE,RP200_pop_WPOP20_C4_EAE,RP200_pop_WPOP20_C3_EAE,RP200_pop_WPOP20_C2_EAE,RP200_pop_WPOP20_C1_EAE,RP200_pop_WPOP20_C0_EAE,RP500_pop_WPOP20_C6,RP500_pop_WPOP20_C5,RP500_pop_WPOP20_C4,RP500_pop_WPOP20_C3,RP500_pop_WPOP20_C2,RP500_pop_WPOP20_C1,RP500_pop_WPOP20_C0,RP500_pop_WPOP20_C6_EAE,RP500_pop_WPOP20_C5_EAE,RP500_pop_WPOP20_C4_EAE,RP500_pop_WPOP20_C3_EAE,RP500_pop_WPOP20_C2_EAE,RP500_pop_WPOP20_C1_EAE,RP500_pop_WPOP20_C0_EAE,pop_WPOP20_C6_EAE,pop_WPOP20_C5_EAE,pop_WPOP20_C4_EAE,pop_WPOP20_C3_EAE,pop_WPOP20_C2_EAE,pop_WPOP20_C1_EAE,pop_WPOP20_C0_EAE,pop_WPOP20_C6_EAE%,pop_WPOP20_C5_EAE%,pop_WPOP20_C4_EAE%,pop_WPOP20_C3_EAE%,pop_WPOP20_C2_EAE%,pop_WPOP20_C1_EAE%,pop_WPOP20_C0_EAE%
210914,2109,21,KHM,Trapeang Thum Khang Cheung,Tram Kak,Takeo,Cambodia,5198.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.173,4759.173,0.0,0.0,0.0,0.0,0.0,47.592,47.592,0.0,0.0,0.0,0.0,0.0,4759.173,4759.173,0.0,0.0,0.0,0.0,0.0,23.796,23.796,0.0,0.0,0.0,0.0,0.0,4759.173,4759.173,0.0,0.0,0.0,0.0,0.0,14.278,14.278,0.0,0.0,0.0,0.0,0.0,85.665,85.665,0.0,0.0,0.0,0.0,0.0,1.648,1.648
210915,2109,21,KHM,Trapeang Thum Khang Tboung,Tram Kak,Takeo,Cambodia,11764.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10140.559,10140.559,0.0,0.0,0.0,0.0,0.0,101.406,101.406,0.0,0.0,0.0,0.0,0.0,10140.559,10140.559,0.0,0.0,0.0,0.0,0.0,50.703,50.703,0.0,0.0,0.0,0.0,0.0,10140.559,10140.559,0.0,0.0,0.0,0.0,0.0,30.422,30.422,0.0,0.0,0.0,0.0,0.0,182.53,182.53,0.0,0.0,0.0,0.0,0.0,1.551,1.551
80127,801,8,KHM,Trapeang Veaeng,Kandal Stueng,Kandal,Cambodia,7048.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6524.56,6524.56,0.0,0.0,0.0,0.0,0.0,32.623,32.623,0.0,0.0,0.0,0.0,0.0,6524.56,6524.56,0.0,0.0,0.0,0.0,0.0,19.574,19.574,0.0,0.0,0.0,0.0,0.0,52.196,52.196,0.0,0.0,0.0,0.0,0.0,0.741,0.741
200416,2004,20,KHM,Tras,Romeas Haek,Svay Rieng,Cambodia,7384.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6762.076,6762.076,0.0,0.0,0.0,0.0,0.0,67.621,67.621,0.0,0.0,0.0,0.0,0.0,6762.076,6762.076,0.0,0.0,0.0,0.0,0.0,33.81,33.81,0.0,0.0,0.0,0.0,0.0,6762.076,6762.076,0.0,0.0,0.0,0.0,0.0,20.286,20.286,0.0,0.0,0.0,0.0,0.0,121.717,121.717,0.0,0.0,0.0,0.0,0.0,1.648,1.648
60813,608,6,KHM,Trea,Stoung,Kampong Thom,Cambodia,10402.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80128,801,8,KHM,Trea,Kandal Stueng,Kandal,Cambodia,6267.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6136.23,6136.23,0.0,0.0,0.0,0.0,0.0,30.681,30.681,0.0,0.0,0.0,0.0,0.0,6136.23,6136.23,0.0,0.0,0.0,0.0,0.0,18.409,18.409,0.0,0.0,0.0,0.0,0.0,49.09,49.09,0.0,0.0,0.0,0.0,0.0,0.783,0.783
210711,2107,21,KHM,Trea,Samraong,Takeo,Cambodia,7635.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7535.162,7535.162,0.0,0.0,0.0,0.0,0.0,75.352,75.352,0.0,0.0,0.0,0.0,0.0,7535.162,7535.162,0.0,0.0,0.0,0.0,0.0,37.676,37.676,0.0,0.0,0.0,0.0,0.0,7535.162,7535.162,0.0,0.0,0.0,0.0,0.0,22.605,22.605,0.0,0.0,0.0,0.0,0.0,135.633,135.633,0.0,0.0,0.0,0.0,0.0,1.776,1.776
250411,2504,25,KHM,Trea,Krouch Chhmar,Tboung Khmum,Cambodia,6782.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6613.189,6613.189,0.0,0.0,0.0,0.0,0.0,33.066,33.066,0.0,0.0,0.0,0.0,0.0,6613.189,6613.189,0.0,0.0,0.0,0.0,0.0,19.84,19.84,0.0,0.0,0.0,0.0,0.0,52.906,52.906,0.0,0.0,0.0,0.0,0.0,0.78,0.78
30614,306,3,KHM,Trean,Kampong Siem,Kampong Cham,Cambodia,8418.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8418.13,8418.13,0.0,0.0,0.0,0.0,0.0,42.091,42.091,0.0,0.0,0.0,0.0,0.0,8418.13,8418.13,0.0,0.0,0.0,0.0,0.0,25.254,25.254,0.0,0.0,0.0,0.0,0.0,67.345,67.345,0.0,0.0,0.0,0.0,0.0,0.8,0.8
10807,108,1,KHM,Treas,Svay Chek,Banteay Meanchey,Cambodia,8731.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170715,1707,17,KHM,Trei Nhoar,Puok,Siemreap,Cambodia,7812.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250715,2507,25,KHM,Triek,Memot,Tboung Khmum,Cambodia,6235.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5965.192,5965.192,0.0,0.0,0.0,0.0,0.0,59.652,59.652,0.0,0.0,0.0,0.0,0.0,5965.192,5965.192,0.0,0.0,0.0,0.0,0.0,29.826,29.826,0.0,0.0,0.0,0.0,0.0,5965.192,5965.192,0.0,0.0,0.0,0.0,0.0,17.896,17.896,0.0,0.0,0.0,0.0,0.0,107.373,107.373,0.0,0.0,0.0,0.0,0.0,1.722,1.722
60918,609,6,KHM,Triel,Taing Kouk,Kampong Thom,Cambodia,13811.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13070.84,13070.84,0.0,0.0,0.0,0.0,0.0,39.213,39.213,0.0,0.0,0.0,0.0,0.0,39.213,39.213,0.0,0.0,0.0,0.0,0.0,0.284,0.284
10408,104,1,KHM,Tuek Chour,Preah Netr Preah,Banteay Meanchey,Cambodia,10517.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250506,2505,25,KHM,Tuek Chrov,Dambae,Tboung Khmum,Cambodia,12613.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12278.312,12278.312,0.0,0.0,0.0,0.0,0.0,122.783,122.783,0.0,0.0,0.0,0.0,0.0,12278.312,12278.312,0.0,0.0,0.0,0.0,0.0,61.392,61.392,0.0,0.0,0.0,0.0,0.0,12278.312,12278.312,0.0,0.0,0.0,0.0,0.0,36.835,36.835,0.0,0.0,0.0,0.0,0.0,221.01,221.01,0.0,0.0,0.0,0.0,0.0,1.752,1.752
40613,406,4,KHM,Tuek Hout,Rolea B'ier,Kampong Chhnang,Cambodia,8891.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8700.188,8700.188,0.0,0.0,0.0,0.0,0.0,26.101,26.101,0.0,0.0,0.0,0.0,0.0,26.101,26.101,0.0,0.0,0.0,0.0,0.0,0.294,0.294
80615,806,8,KHM,Tuek Khleang,Lvea Aem,Kandal,Cambodia,2830.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2589.163,2589.163,0.0,0.0,0.0,0.0,0.0,12.946,12.946,0.0,0.0,0.0,0.0,0.0,2589.163,2589.163,0.0,0.0,0.0,0.0,0.0,7.767,7.767,0.0,0.0,0.0,0.0,0.0,20.713,20.713,0.0,0.0,0.0,0.0,0.0,0.732,0.732
130302,1303,13,KHM,Tuek Kraham,Choam Ksant,Preah Vihear,Cambodia,4607.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50312,503,5,KHM,Tuek L'ak,Kong Pisei,Kampong Speu,Cambodia,5195.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4778.684,4778.684,0.0,0.0,0.0,0.0,0.0,23.893,23.893,0.0,0.0,0.0,0.0,0.0,4778.684,4778.684,0.0,0.0,0.0,0.0,0.0,14.336,14.336,0.0,0.0,0.0,0.0,0.0,38.229,38.229,0.0,0.0,0.0,0.0,0.0,0.736,0.736
180211,1802,18,KHM,Tuek L'ak,Prey Nob,Preah Sihanouk,Cambodia,3985.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.506,3985.506,0.0,0.0,0.0,0.0,0.0,39.855,39.855,0.0,0.0,0.0,0.0,0.0,3985.506,3985.506,0.0,0.0,0.0,0.0,0.0,19.928,19.928,0.0,0.0,0.0,0.0,3985.506,3985.506,3985.506,0.0,0.0,0.0,0.0,11.957,11.957,11.957,0.0,0.0,0.0,0.0,11.957,71.739,71.739,0.0,0.0,0.0,0.0,0.3,1.8,1.8
120406,1204,12,KHM,Tuek L'ak Ti Bei,Tuol Kouk,Phnom Penh,Cambodia,34051.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26031.315,26031.315,0.0,0.0,0.0,0.0,0.0,130.157,130.157,0.0,0.0,0.0,0.0,0.0,26031.315,26031.315,0.0,0.0,0.0,0.0,0.0,78.094,78.094,0.0,0.0,0.0,0.0,0.0,208.251,208.251,0.0,0.0,0.0,0.0,0.0,0.612,0.612
120404,1204,12,KHM,Tuek L'ak Ti Muoy,Tuol Kouk,Phnom Penh,Cambodia,16800.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13134.837,13134.837,0.0,0.0,0.0,0.0,0.0,65.674,65.674,0.0,0.0,0.0,0.0,0.0,13134.837,13134.837,0.0,0.0,0.0,0.0,0.0,39.405,39.405,0.0,0.0,0.0,0.0,0.0,105.079,105.079,0.0,0.0,0.0,0.0,0.0,0.625,0.625
120405,1204,12,KHM,Tuek L'ak Ti Pir,Tuol Kouk,Phnom Penh,Cambodia,8701.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065.319,5065.319,0.0,0.0,0.0,0.0,0.0,25.327,25.327,0.0,0.0,0.0,0.0,0.0,5065.319,5065.319,0.0,0.0,0.0,0.0,0.0,15.196,15.196,0.0,0.0,0.0,0.0,0.0,40.523,40.523,0.0,0.0,0.0,0.0,0.0,0.466,0.466
10608,106,1,KHM,Tuek Thla,Serei Saophoan,Banteay Meanchey,Cambodia,11569.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120802,1208,12,KHM,Tuek Thla,Saensokh,Phnom Penh,Cambodia,35975.812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32777.694,32777.694,0.0,0.0,0.0,0.0,0.0,163.888,163.888,0.0,0.0,0.0,0.0,0.0,32777.694,32777.694,0.0,0.0,0.0,0.0,0.0,98.333,98.333,0.0,0.0,0.0,0.0,0.0,262.222,262.222,0.0,0.0,0.0,0.0,0.0,0.729,0.729
141311,1413,14,KHM,Tuek Thla,Svay Antor,Prey Veng,Cambodia,7393.764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7061.172,7061.172,0.0,0.0,0.0,0.0,0.0,70.612,70.612,0.0,0.0,0.0,0.0,0.0,7061.172,7061.172,0.0,0.0,0.0,0.0,0.0,35.306,35.306,0.0,0.0,0.0,0.0,0.0,7061.172,7061.172,0.0,0.0,0.0,0.0,0.0,21.184,21.184,0.0,0.0,0.0,0.0,0.0,127.101,127.101,0.0,0.0,0.0,0.0,0.0,1.719,1.719
180212,1802,18,KHM,Tuek Thla,Prey Nob,Preah Sihanouk,Cambodia,4293.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4117.156,4117.156,0.0,0.0,0.0,0.0,0.0,41.172,41.172,0.0,0.0,0.0,0.0,0.0,4117.156,4117.156,0.0,0.0,0.0,0.0,0.0,20.586,20.586,0.0,0.0,0.0,0.0,4117.156,4117.156,4117.156,0.0,0.0,0.0,0.0,12.351,12.351,12.351,0.0,0.0,0.0,0.0,12.351,74.109,74.109,0.0,0.0,0.0,0.0,0.288,1.726,1.726
81016,810,8,KHM,Tuek Vil,S'ang,Kandal,Cambodia,9457.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.327,1027.327,0.0,0.0,0.0,0.0,0.0,10.273,10.273,0.0,0.0,0.0,0.0,0.0,8963.451,8963.451,0.0,0.0,0.0,0.0,0.0,44.817,44.817,0.0,0.0,0.0,0.0,0.0,8963.451,8963.451,0.0,0.0,0.0,0.0,0.0,26.89,26.89,0.0,0.0,0.0,0.0,0.0,81.981,81.981,0.0,0.0,0.0,0.0,0.0,0.867,0.867
171013,1710,17,KHM,Tuek Vil,Siem Reap,Siemreap,Cambodia,14960.514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70212,702,7,KHM,Tuk Meas Khang Kaeut,Banteay Meas,Kampot,Cambodia,4286.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4286.643,4286.643,0.0,0.0,0.0,0.0,0.0,42.866,42.866,0.0,0.0,0.0,0.0,0.0,4286.643,4286.643,0.0,0.0,0.0,0.0,0.0,21.433,21.433,0.0,0.0,0.0,0.0,3416.229,4286.643,4286.643,0.0,0.0,0.0,0.0,10.249,12.86,12.86,0.0,0.0,0.0,0.0,10.249,77.16,77.16,0.0,0.0,0.0,0.0,0.239,1.8,1.8
70213,702,7,KHM,Tuk Meas Khang Lech,Banteay Meas,Kampot,Cambodia,14358.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13608.493,13608.493,0.0,0.0,0.0,0.0,0.0,136.085,136.085,0.0,0.0,0.0,0.0,0.0,13608.493,13608.493,0.0,0.0,0.0,0.0,0.0,68.042,68.042,0.0,0.0,0.0,0.0,13608.493,13608.493,13608.493,0.0,0.0,0.0,0.0,40.825,40.825,40.825,0.0,0.0,0.0,0.0,40.825,244.953,244.953,0.0,0.0,0.0,0.0,0.284,1.706,1.706
